DTU_2021_1010000_1_MG_Nar_ID1_SFA_P1_0_5_S0_L001_R1_001.singletons.fq.gz,1364426,177881416
DTU_2021_1010061_1_MG_Nuuk_ID75_S1_StV23C_0_5_inf7_S0_L001_R2_001.trim.fq.gz,95312200,13907788995
DTU_2021_1010062_1_MG_Nuuk_ID76_S1_StV23C_5_10_inf8_S0_L001_R1_001.singletons.fq.gz,1856523,243053482
DTU_2021_1010062_1_MG_Nuuk_ID76_S1_StV23C_5_10_inf8_S0_L001_R1_001.trim.fq.gz,44040396,6521640572
DTU_2021_1010062_1_MG_Nuuk_ID76_S1_StV23C_5_10_inf8_S0_L001_R2_001.trim.fq.gz,44040396,6394969330
DTU_2021_1010063_1_MG_Nuuk_ID77_S1_StV23C_0_5_inf9_S0_L001_R1_001.singletons.fq.gz,1354112,176390708
DTU_2021_1010063_1_MG_Nuuk_ID77_S1_StV23C_0_5_inf9_S0_L001_R1_001.trim.fq.gz,42111597,6138521568
DTU_2021_1010063_1_MG_Nuuk_ID77_S1_StV23C_0_5_inf9_S0_L001_R2_001.trim.fq.gz,42111597,6074077112
DTU_2021_1010064_1_MG_Nuuk_ID78_S1_StV23C_5_10_inf10_S0_L001_R1_001.singletons.fq.gz,1131158,149360687
DTU_2021_1010064_1_MG_Nuuk_ID78_S1_StV23C_5_10_inf10_S0_L001_R1_001.trim.fq.gz,41211413,6057674502
DTU_2021_1010064_1_MG_Nuuk_ID78_S1_StV23C_5_10_inf10_S0_L001_R2_001.trim.fq.gz,41211413,6010724541
DTU_2021_1010065_1_MG_Nuuk_ID79_S1_StV23C_NA_sf1_S0_L001_R1_001.singletons.fq.gz,2270637,296334980
DTU_2021_1010065_1_MG_Nuuk_ID79_S1_StV23C_NA_sf1_S0_L001_R1_001.trim.fq.gz,50863063,7535480086
DTU_2021_1010065_1_MG_Nuuk_ID79_S1_StV23C_NA_sf1_S0_L001_R2_001.trim.fq.gz,50863063,7341857054
DTU_2021_1010066_1_MG_Nuuk_ID80_S1_StV23C_0_5_out1_S0_L001_R1_001.singletons.fq.gz,2490185,324821935
DTU_2021_1010066_1_MG_Nuuk_ID80_S1_StV23C_0_5_out1_S0_L001_R1_001.trim.fq.gz,55552163,8201862591
DTU_2021_1010066_1_MG_Nuuk_ID80_S1_StV23C_0_5_out1_S0_L001_R2_001.trim.fq.gz,55552163,8025727839
DTU_2021_1010067_1_MG_Nuuk_ID81_S1_StV23C_5_10_out2_S0_L001_R1_001.singletons.fq.gz,2000400,267509143
DTU_2021_1010067_1_MG_Nuuk_ID81_S1_StV23C_5_10_out2_S0_L001_R1_001.trim.fq.gz,48760888,7220579766
DTU_2021_1010067_1_MG_Nuuk_ID81_S1_StV23C_5_10_out2_S0_L001_R2_001.trim.fq.gz,48760888,7066647078
DTU_2021_1010068_1_MG_Nuuk_ID82_S1_StV23C_0_5_out3_S0_L001_R1_001.singletons.fq.gz,1915034,257886558
DTU_2021_1010068_1_MG_Nuuk_ID82_S1_StV23C_0_5_out3_S0_L001_R1_001.trim.fq.gz,46043767,6822885093
DTU_2021_1010068_1_MG_Nuuk_ID82_S1_StV23C_0_5_out3_S0_L001_R2_001.trim.fq.gz,46043767,6659701334
DTU_2021_1010069_1_MG_Nuuk_ID83_S1_StV23C_5_10_out4_S0_L001_R1_001.singletons.fq.gz,1812995,241667716
DTU_2021_1010069_1_MG_Nuuk_ID83_S1_StV23C_5_10_out4_S0_L001_R1_001.trim.fq.gz,47085225,6966281222
DTU_2021_1010069_1_MG_Nuuk_ID83_S1_StV23C_5_10_out4_S0_L001_R2_001.trim.fq.gz,47085225,6819420548
DTU_2021_1010070_1_MG_Nuuk_ID84_S1_StV23C_0_5_out5_S0_L001_R1_001.singletons.fq.gz,2035947,274739687
DTU_2021_1010070_1_MG_Nuuk_ID84_S1_StV23C_0_5_out5_S0_L001_R1_001.trim.fq.gz,45950448,6815671375
DTU_2021_1010070_1_MG_Nuuk_ID84_S1_StV23C_0_5_out5_S0_L001_R2_001.trim.fq.gz,45950448,6646183081
DTU_2021_1010071_1_MG_Nuuk_ID85_S1_StV23C_5_10_out6_S1_L001_R1_001.singletons.fq.gz,2127916,278986717
DTU_2021_1010071_1_MG_Nuuk_ID85_S1_StV23C_5_10_out6_S1_L001_R1_001.trim.fq.gz,55695650,8167198111
DTU_2021_1010071_1_MG_Nuuk_ID85_S1_StV23C_5_10_out6_S1_L001_R2_001.trim.fq.gz,55695650,8106054469
DTU_2021_1010072_1_MG_Nuuk_ID86_S1_StV23C_0_5_out7_S0_L001_R1_001.singletons.fq.gz,1498125,194055927
DTU_2021_1010072_1_MG_Nuuk_ID86_S1_StV23C_0_5_out7_S0_L001_R1_001.trim.fq.gz,42879045,6293535544
DTU_2021_1010072_1_MG_Nuuk_ID86_S1_StV23C_0_5_out7_S0_L001_R2_001.trim.fq.gz,42879045,6204297947
DTU_2021_1010073_1_MG_Nuuk_ID87_S1_StV23C_5_10_out8_S0_L001_R1_001.singletons.fq.gz,1349837,174275358
DTU_2021_1010073_1_MG_Nuuk_ID87_S1_StV23C_5_10_out8_S0_L001_R1_001.trim.fq.gz,41613542,5872711012
DTU_2021_1010073_1_MG_Nuuk_ID87_S1_StV23C_5_10_out8_S0_L001_R2_001.trim.fq.gz,41613542,5835313942
DTU_2021_1010074_1_MG_Nuuk_ID88_S1_StV23C_0_5_out9_S0_L001_R1_001.singletons.fq.gz,1600470,207965888
DTU_2021_1010074_1_MG_Nuuk_ID88_S1_StV23C_0_5_out9_S0_L001_R1_001.trim.fq.gz,41376090,6124703062
DTU_2021_1010074_1_MG_Nuuk_ID88_S1_StV23C_0_5_out9_S0_L001_R2_001.trim.fq.gz,41376090,6029067375
DTU_2021_1010075_1_MG_Nuuk_ID89_S1_StV23C_5_10_out10_S0_L001_R1_001.singletons.fq.gz,1356379,177233782
DTU_2021_1010075_1_MG_Nuuk_ID89_S1_StV23C_5_10_out10_S0_L001_R1_001.trim.fq.gz,41515425,6121926136
DTU_2021_1010075_1_MG_Nuuk_ID89_S1_StV23C_5_10_out10_S0_L001_R2_001.trim.fq.gz,41515425,6045140009
DTU_2021_1010076_1_MG_Nuuk_ID90_S1_StV23C_5_mid1_S0_L001_R1_001.singletons.fq.gz,1714245,225158621
DTU_2021_1010076_1_MG_Nuuk_ID90_S1_StV23C_5_mid1_S0_L001_R1_001.trim.fq.gz,41855309,6186584907
DTU_2021_1010076_1_MG_Nuuk_ID90_S1_StV23C_5_mid1_S0_L001_R2_001.trim.fq.gz,41855309,6082545239
DTU_2021_1010077_1_MG_Nuuk_ID91_S1_StV23C_5_mid2_S0_L001_R1_001.singletons.fq.gz,2016050,263176746
DTU_2021_1010077_1_MG_Nuuk_ID91_S1_StV23C_5_mid2_S0_L001_R1_001.trim.fq.gz,49921995,7371396166
DTU_2021_1010077_1_MG_Nuuk_ID91_S1_StV23C_5_mid2_S0_L001_R2_001.trim.fq.gz,49921995,7253063527
DTU_2021_1010078_1_MG_Nuuk_ID92_S1_StV23C_19_mid3_S0_L001_R1_001.singletons.fq.gz,1918387,253064747
DTU_2021_1010078_1_MG_Nuuk_ID92_S1_StV23C_19_mid3_S0_L001_R1_001.trim.fq.gz,43488303,6418402569
DTU_2021_1010078_1_MG_Nuuk_ID92_S1_StV23C_19_mid3_S0_L001_R2_001.trim.fq.gz,43488303,6282676002
DTU_2021_1010079_1_MG_Nuuk_ID93_S1_StV23C_19_mid4_S0_L001_R1_001.singletons.fq.gz,1323311,172247214
DTU_2021_1010079_1_MG_Nuuk_ID93_S1_StV23C_19_mid4_S0_L001_R1_001.trim.fq.gz,43589814,6375813717
DTU_2021_1010079_1_MG_Nuuk_ID93_S1_StV23C_19_mid4_S0_L001_R2_001.trim.fq.gz,43589814,6312939046
DTU_2021_1010080_1_MG_Nuuk_ID94_S1_StV23C_35_mid5_S0_L001_R1_001.singletons.fq.gz,1328085,173723863
DTU_2021_1010080_1_MG_Nuuk_ID94_S1_StV23C_35_mid5_S0_L001_R1_001.trim.fq.gz,41916171,6168846300
DTU_2021_1010080_1_MG_Nuuk_ID94_S1_StV23C_35_mid5_S0_L001_R2_001.trim.fq.gz,41916171,6094045897
DTU_2021_1010081_1_MG_Nuuk_ID95_S1_StV23C_35_mid6_S0_L001_R1_001.singletons.fq.gz,1310716,172163489
DTU_2021_1010081_1_MG_Nuuk_ID95_S1_StV23C_35_mid6_S0_L001_R1_001.trim.fq.gz,44458996,6512580023
DTU_2021_1010081_1_MG_Nuuk_ID95_S1_StV23C_35_mid6_S0_L001_R2_001.trim.fq.gz,44458996,6444877867
DTU_2021_1010082_1_MG_Nuuk_ID96_S1_StV23C_42_mid7_S0_L001_R1_001.singletons.fq.gz,1397460,182710807
DTU_2021_1010082_1_MG_Nuuk_ID96_S1_StV23C_42_mid7_S0_L001_R1_001.trim.fq.gz,41540231,6102311471
DTU_2021_1010082_1_MG_Nuuk_ID96_S1_StV23C_42_mid7_S0_L001_R2_001.trim.fq.gz,41540231,6017268449
DTU_2021_1010083_1_MG_Nuuk_ID97_S1_StV23C_42_mid8_S0_L001_R1_001.singletons.fq.gz,1414933,186870023
DTU_2021_1010083_1_MG_Nuuk_ID97_S1_StV23C_42_mid8_S0_L001_R1_001.trim.fq.gz,47588513,6958354119
DTU_2021_1010083_1_MG_Nuuk_ID97_S1_StV23C_42_mid8_S0_L001_R2_001.trim.fq.gz,47588513,6883702865
DTU_2021_1010084_1_MG_Nuuk_ID98_S1_StV23C_49_mid9_S0_L001_R1_001.singletons.fq.gz,1269766,166039141
DTU_2021_1010084_1_MG_Nuuk_ID98_S1_StV23C_49_mid9_S0_L001_R1_001.trim.fq.gz,42017168,6188767826
DTU_2021_1010084_1_MG_Nuuk_ID98_S1_StV23C_49_mid9_S0_L001_R2_001.trim.fq.gz,42017168,6124986131
DTU_2021_1010085_1_MG_Nuuk_ID99_S1_StV23C_49_mid10_S0_L001_R1_001.singletons.fq.gz,1709361,209500823
DTU_2021_1010085_1_MG_Nuuk_ID99_S1_StV23C_49_mid10_S0_L001_R1_001.trim.fq.gz,48881818,6842485090
DTU_2021_1010085_1_MG_Nuuk_ID99_S1_StV23C_49_mid10_S0_L001_R2_001.trim.fq.gz,48881818,6802377082
DTU_2021_1010086_1_MG_Nuuk_ID100_S2_StV23B_0_5_C1_S0_L001_R1_001.singletons.fq.gz,1702465,220989249
DTU_2021_1010086_1_MG_Nuuk_ID100_S2_StV23B_0_5_C1_S0_L001_R1_001.trim.fq.gz,44371330,6572790730
DTU_2021_1010086_1_MG_Nuuk_ID100_S2_StV23B_0_5_C1_S0_L001_R2_001.trim.fq.gz,44371330,6470260366
DTU_2021_1010087_1_MG_Nuuk_ID103_S2_StV23B_NA_C4_S0_L001_R1_001.singletons.fq.gz,2332948,296835381
DTU_2021_1010087_1_MG_Nuuk_ID103_S2_StV23B_NA_C4_S0_L001_R1_001.trim.fq.gz,38634068,5656509766
DTU_2021_1010087_1_MG_Nuuk_ID103_S2_StV23B_NA_C4_S0_L001_R2_001.trim.fq.gz,38634068,5417266181
DTU_2021_1010088_1_MG_Nuuk_ID104_S2_StV23B_0_5_inf1_S0_L001_R1_001.singletons.fq.gz,1628716,212439048
DTU_2021_1010088_1_MG_Nuuk_ID104_S2_StV23B_0_5_inf1_S0_L001_R1_001.trim.fq.gz,47337781,7005700978
DTU_2021_1010088_1_MG_Nuuk_ID104_S2_StV23B_0_5_inf1_S0_L001_R2_001.trim.fq.gz,47337781,6924790548
DTU_2021_1010089_1_MG_Nuuk_ID105_S2_StV23B_5_10_inf2_S0_L001_R1_001.singletons.fq.gz,1825595,239813219
DTU_2021_1010089_1_MG_Nuuk_ID105_S2_StV23B_5_10_inf2_S0_L001_R1_001.trim.fq.gz,41601758,6158046971
DTU_2021_1010089_1_MG_Nuuk_ID105_S2_StV23B_5_10_inf2_S0_L001_R2_001.trim.fq.gz,41601758,6034011689
DTU_2021_1010090_1_MG_Nuuk_ID106_S2_StV23B_0_5_inf3_S0_L001_R1_001.singletons.fq.gz,1777187,229817502
DTU_2021_1010090_1_MG_Nuuk_ID106_S2_StV23B_0_5_inf3_S0_L001_R1_001.trim.fq.gz,44866152,6633819101
DTU_2021_1010090_1_MG_Nuuk_ID106_S2_StV23B_0_5_inf3_S0_L001_R2_001.trim.fq.gz,44866152,6533568551
DTU_2021_1010091_1_MG_Nuuk_ID107_S2_StV23B_5_10_inf4_S0_L001_R1_001.singletons.fq.gz,1666742,219709313
DTU_2021_1010091_1_MG_Nuuk_ID107_S2_StV23B_5_10_inf4_S0_L001_R1_001.trim.fq.gz,45789245,6778030756
DTU_2021_1010091_1_MG_Nuuk_ID107_S2_StV23B_5_10_inf4_S0_L001_R2_001.trim.fq.gz,45789245,6691528324
DTU_2021_1010092_1_MG_Nuuk_ID108_S2_StV23B_0_5_inf5_S0_L001_R1_001.singletons.fq.gz,1909681,254893163
DTU_2021_1010092_1_MG_Nuuk_ID108_S2_StV23B_0_5_inf5_S0_L001_R1_001.trim.fq.gz,48237259,7161951920
DTU_2021_1010092_1_MG_Nuuk_ID108_S2_StV23B_0_5_inf5_S0_L001_R2_001.trim.fq.gz,48237259,7007516519
DTU_2021_1010093_1_MG_Nuuk_ID109_S2_StV23B_5_10_inf6_S0_L001_R1_001.singletons.fq.gz,1975645,259347659
DTU_2021_1010093_1_MG_Nuuk_ID109_S2_StV23B_5_10_inf6_S0_L001_R1_001.trim.fq.gz,51817159,7678748841
DTU_2021_1010093_1_MG_Nuuk_ID109_S2_StV23B_5_10_inf6_S0_L001_R2_001.trim.fq.gz,51817159,7571890847
DTU_2021_1010094_1_MG_Nuuk_ID110_S2_StV23B_0_5_inf7_S0_L001_R1_001.singletons.fq.gz,1801922,243120278
DTU_2021_1010094_1_MG_Nuuk_ID110_S2_StV23B_0_5_inf7_S0_L001_R1_001.trim.fq.gz,44501948,6608647901
DTU_2021_1010094_1_MG_Nuuk_ID110_S2_StV23B_0_5_inf7_S0_L001_R2_001.trim.fq.gz,44501948,6453664513
DTU_2021_1010095_1_MG_Nuuk_ID111_S2_StV23B_5_10_inf8_S0_L001_R1_001.singletons.fq.gz,1958522,262559522
DTU_2021_1010095_1_MG_Nuuk_ID111_S2_StV23B_5_10_inf8_S0_L001_R1_001.trim.fq.gz,49202365,7296067958
DTU_2021_1010095_1_MG_Nuuk_ID111_S2_StV23B_5_10_inf8_S0_L001_R2_001.trim.fq.gz,49202365,7162900855
DTU_2021_1010096_1_MG_Nuuk_ID112_S2_StV23B_0_5_inf9_S0_L001_R1_001.singletons.fq.gz,1546225,202183385
DTU_2021_1010096_1_MG_Nuuk_ID112_S2_StV23B_0_5_inf9_S0_L001_R1_001.trim.fq.gz,42886021,6335014731
DTU_2021_1010096_1_MG_Nuuk_ID112_S2_StV23B_0_5_inf9_S0_L001_R2_001.trim.fq.gz,42886021,6268980266
DTU_2021_1010097_1_MG_Nuuk_ID113_S2_StV23B_5_10_inf10_S0_L001_R1_001.singletons.fq.gz,1814797,238147840
DTU_2021_1010097_1_MG_Nuuk_ID113_S2_StV23B_5_10_inf10_S0_L001_R1_001.trim.fq.gz,40969042,6061134003
DTU_2021_1010097_1_MG_Nuuk_ID113_S2_StV23B_5_10_inf10_S0_L001_R2_001.trim.fq.gz,40969042,5959697162
DTU_2021_1010098_1_MG_Nuuk_ID114_S2_StV23B_NA_sf1_S0_L001_R1_001.singletons.fq.gz,2211077,291821242
DTU_2021_1010098_1_MG_Nuuk_ID114_S2_StV23B_NA_sf1_S0_L001_R1_001.trim.fq.gz,42372972,6261509244
DTU_2021_1010098_1_MG_Nuuk_ID114_S2_StV23B_NA_sf1_S0_L001_R2_001.trim.fq.gz,42372972,5996820667
DTU_2021_1010099_1_MG_Nuuk_ID115_S2_StV23B_0_5_out1_S0_L001_R1_001.singletons.fq.gz,1839863,239406515
DTU_2021_1010099_1_MG_Nuuk_ID115_S2_StV23B_0_5_out1_S0_L001_R1_001.trim.fq.gz,42044710,6190101413
DTU_2021_1010099_1_MG_Nuuk_ID115_S2_StV23B_0_5_out1_S0_L001_R2_001.trim.fq.gz,42044710,6095256925
DTU_2021_1010100_1_MG_Nuuk_ID116_S2_StV23B_5_10_out2_S0_L001_R1_001.singletons.fq.gz,1998324,258821267
DTU_2021_1010100_1_MG_Nuuk_ID116_S2_StV23B_5_10_out2_S0_L001_R1_001.trim.fq.gz,41405570,6086465509
DTU_2021_1010100_1_MG_Nuuk_ID116_S2_StV23B_5_10_out2_S0_L001_R2_001.trim.fq.gz,41405570,5949995474
DTU_2021_1010101_1_MG_Nuuk_ID117_S2_StV23B_0_5_out3_S0_L001_R1_001.singletons.fq.gz,2370284,309999204
DTU_2021_1010101_1_MG_Nuuk_ID117_S2_StV23B_0_5_out3_S0_L001_R1_001.trim.fq.gz,56394820,8346905187
DTU_2021_1010101_1_MG_Nuuk_ID117_S2_StV23B_0_5_out3_S0_L001_R2_001.trim.fq.gz,56394820,8212762021
DTU_2021_1010102_1_MG_Nuuk_ID118_S2_StV23B_5_10_out4_S0_L001_R1_001.singletons.fq.gz,1785468,235879294
DTU_2021_1010102_1_MG_Nuuk_ID118_S2_StV23B_5_10_out4_S0_L001_R1_001.trim.fq.gz,41155053,6090634341
DTU_2021_1010102_1_MG_Nuuk_ID118_S2_StV23B_5_10_out4_S0_L001_R2_001.trim.fq.gz,41155053,5984305597
DTU_2021_1010103_1_MG_Nuuk_ID119_S2_StV23B_0_5_out5_S0_L001_R1_001.singletons.fq.gz,1969454,256587743
DTU_2021_1010103_1_MG_Nuuk_ID119_S2_StV23B_0_5_out5_S0_L001_R1_001.trim.fq.gz,51281323,7502694725
DTU_2021_1010103_1_MG_Nuuk_ID119_S2_StV23B_0_5_out5_S0_L001_R2_001.trim.fq.gz,51281323,7399052759
DTU_2021_1010104_1_MG_Nuuk_ID120_S2_StV23B_5_10_out6_S0_L001_R1_001.singletons.fq.gz,1500288,196642268
DTU_2021_1010104_1_MG_Nuuk_ID120_S2_StV23B_5_10_out6_S0_L001_R1_001.trim.fq.gz,47432001,7008796344
DTU_2021_1010104_1_MG_Nuuk_ID120_S2_StV23B_5_10_out6_S0_L001_R2_001.trim.fq.gz,47432001,6938316713
DTU_2021_1010105_1_MG_Nuuk_ID121_S2_StV23B_0_5_out7_S0_L001_R1_001.singletons.fq.gz,2155925,283317465
DTU_2021_1010105_1_MG_Nuuk_ID121_S2_StV23B_0_5_out7_S0_L001_R1_001.trim.fq.gz,43334717,6387565194
DTU_2021_1010105_1_MG_Nuuk_ID121_S2_StV23B_0_5_out7_S0_L001_R2_001.trim.fq.gz,43334717,6232583745
DTU_2021_1010106_1_MG_Nuuk_ID122_S2_StV23B_5_10_out8_S0_L001_R1_001.singletons.fq.gz,1900305,249855172
DTU_2021_1010106_1_MG_Nuuk_ID122_S2_StV23B_5_10_out8_S0_L001_R1_001.trim.fq.gz,41955243,6186302812
DTU_2021_1010106_1_MG_Nuuk_ID122_S2_StV23B_5_10_out8_S0_L001_R2_001.trim.fq.gz,41955243,6058563520
DTU_2021_1010107_1_MG_Nuuk_ID123_S2_StV23B_0_5_out9_S0_L001_R1_001.singletons.fq.gz,2046329,269309972
DTU_2021_1010107_1_MG_Nuuk_ID123_S2_StV23B_0_5_out9_S0_L001_R1_001.trim.fq.gz,42920863,6324912792
DTU_2021_1010107_1_MG_Nuuk_ID123_S2_StV23B_0_5_out9_S0_L001_R2_001.trim.fq.gz,42920863,6203677463
DTU_2021_1010108_1_MG_Nuuk_ID124_S2_StV23B_5_10_out10_S0_L001_R1_001.singletons.fq.gz,1830083,241754571
DTU_2021_1010108_1_MG_Nuuk_ID124_S2_StV23B_5_10_out10_S0_L001_R1_001.trim.fq.gz,43355326,6395267636
DTU_2021_1010108_1_MG_Nuuk_ID124_S2_StV23B_5_10_out10_S0_L001_R2_001.trim.fq.gz,43355326,6284248575
DTU_2021_1010109_1_MG_Nuuk_ID125_S3_StV24A_0_5_C1_S0_L001_R1_001.singletons.fq.gz,1434148,188471363
DTU_2021_1010109_1_MG_Nuuk_ID125_S3_StV24A_0_5_C1_S0_L001_R1_001.trim.fq.gz,41761340,6129236274
DTU_2021_1010109_1_MG_Nuuk_ID125_S3_StV24A_0_5_C1_S0_L001_R2_001.trim.fq.gz,41761340,6064623048
DTU_2021_1010110_1_MG_Nuuk_ID128_S3_StV24A_NA_C4_S0_L001_R1_001.singletons.fq.gz,2711076,353054636
DTU_2021_1010110_1_MG_Nuuk_ID128_S3_StV24A_NA_C4_S0_L001_R1_001.trim.fq.gz,72860666,10744686688
DTU_2021_1010110_1_MG_Nuuk_ID128_S3_StV24A_NA_C4_S0_L001_R2_001.trim.fq.gz,72860666,10625028033
DTU_2021_1010111_1_MG_Nuuk_ID129_S3_StV24A_0_5_inf1_S0_L001_R1_001.singletons.fq.gz,2909868,381674434
DTU_2021_1010111_1_MG_Nuuk_ID129_S3_StV24A_0_5_inf1_S0_L001_R1_001.trim.fq.gz,68179712,9971437200
DTU_2021_1010111_1_MG_Nuuk_ID129_S3_StV24A_0_5_inf1_S0_L001_R2_001.trim.fq.gz,68179712,9865412857
DTU_2021_1010112_1_MG_Nuuk_ID130_S3_StV24A_5_10_inf2_S0_L001_R1_001.singletons.fq.gz,4227181,549142897
DTU_2021_1010112_1_MG_Nuuk_ID130_S3_StV24A_5_10_inf2_S0_L001_R1_001.trim.fq.gz,119098625,17465159799
DTU_2021_1010112_1_MG_Nuuk_ID130_S3_StV24A_5_10_inf2_S0_L001_R2_001.trim.fq.gz,119098625,17353196156
DTU_2021_1010113_1_MG_Nuuk_ID131_S3_StV24A_0_5_inf3_S0_L001_R1_001.singletons.fq.gz,1920992,252880224
DTU_2021_1010113_1_MG_Nuuk_ID131_S3_StV24A_0_5_inf3_S0_L001_R1_001.trim.fq.gz,46203962,6840083770
DTU_2021_1010113_1_MG_Nuuk_ID131_S3_StV24A_0_5_inf3_S0_L001_R2_001.trim.fq.gz,46203962,6719576810
DTU_2021_1010114_1_MG_Nuuk_ID132_S3_StV24A_5_10_inf4_S0_L001_R1_001.singletons.fq.gz,1775471,232828359
DTU_2021_1010114_1_MG_Nuuk_ID132_S3_StV24A_5_10_inf4_S0_L001_R1_001.trim.fq.gz,43257940,6360921085
DTU_2021_1010114_1_MG_Nuuk_ID132_S3_StV24A_5_10_inf4_S0_L001_R2_001.trim.fq.gz,43257940,6243020516
DTU_2021_1010115_1_MG_Nuuk_ID133_S3_StV24A_0_5_inf5_S0_L001_R1_001.singletons.fq.gz,1781625,236150569
DTU_2021_1010115_1_MG_Nuuk_ID133_S3_StV24A_0_5_inf5_S0_L001_R1_001.trim.fq.gz,41273511,6111276721
DTU_2021_1010115_1_MG_Nuuk_ID133_S3_StV24A_0_5_inf5_S0_L001_R2_001.trim.fq.gz,41273511,5995914216
DTU_2021_1010116_1_MG_Nuuk_ID134_S3_StV24A_5_10_inf6_S0_L001_R1_001.singletons.fq.gz,2019628,266339655
DTU_2021_1010116_1_MG_Nuuk_ID134_S3_StV24A_5_10_inf6_S0_L001_R1_001.trim.fq.gz,43866496,6481899209
DTU_2021_1010116_1_MG_Nuuk_ID134_S3_StV24A_5_10_inf6_S0_L001_R2_001.trim.fq.gz,43866496,6338406491
DTU_2021_1010117_1_MG_Nuuk_ID135_S3_StV24A_0_5_inf7_S0_L001_R1_001.singletons.fq.gz,1745693,227986471
DTU_2021_1010117_1_MG_Nuuk_ID135_S3_StV24A_0_5_inf7_S0_L001_R1_001.trim.fq.gz,41475310,6107342364
DTU_2021_1010117_1_MG_Nuuk_ID135_S3_StV24A_0_5_inf7_S0_L001_R2_001.trim.fq.gz,41475310,6006393855
DTU_2021_1010118_1_MG_Nuuk_ID136_S3_StV24A_5_10_inf8_S0_L001_R1_001.singletons.fq.gz,1632970,213050994
DTU_2021_1010118_1_MG_Nuuk_ID136_S3_StV24A_5_10_inf8_S0_L001_R1_001.trim.fq.gz,40693555,5979930737
